Idade,Renda anual,Tipo residência,Tempo no emprego,Intenção de empréstimo,Valor do empréstimo,Taxa de juros,Histórico não pagamentos,Tempo histórico de crédito,Status do empréstimo
24,452200.0,HIPOTECA,8.0,INVESTIMENTO,76160.0,15.33,N,3,1
24,199920.0,HIPOTECA,2.0,REFORMA,33320.0,8.59,N,2,1
27,190400.0,ALUGUEL,1.0,MÉDICO,34272.0,13.22,N,6,1
41,452200.0,PRÓPRIO,2.0,MÉDICO,102816.0,13.92,S,12,1
31,423640.0,HIPOTECA,15.0,EDUCAÇÃO,66640.0,10.65,N,10,1
26,357000.0,ALUGUEL,5.0,PESSOAL,95200.0,6.91,N,2,1
24,171360.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,47600.0,11.46,N,4,1
28,410807.03,HIPOTECA,12.0,PAGAMENTO DE DIVIDAS,28560.0,5.79,N,10,1
23,404600.0,ALUGUEL,3.0,MÉDICO,57120.0,,N,2,1
29,399840.0,ALUGUEL,3.0,MÉDICO,28560.0,11.49,N,6,1
25,423640.0,HIPOTECA,9.0,MÉDICO,66640.0,7.49,N,2,1
23,168894.31,PRÓPRIO,7.0,INVESTIMENTO,33320.0,14.74,N,4,1
26,480760.0,HIPOTECA,10.0,INVESTIMENTO,119000.0,17.46,N,4,0
26,399840.0,HIPOTECA,5.0,EDUCAÇÃO,99960.0,13.49,S,2,1
22,261800.0,PRÓPRIO,1.0,INVESTIMENTO,47600.0,10.99,N,3,1
22,171360.0,ALUGUEL,3.0,EDUCAÇÃO,42840.0,,S,2,1
30,476000.0,HIPOTECA,14.0,EDUCAÇÃO,61880.0,7.88,N,9,1
25,352240.0,HIPOTECA,1.0,EDUCAÇÃO,47600.0,,N,3,1
60,466480.0,ALUGUEL,1.0,REFORMA,71400.0,16.29,N,29,0
31,57120.0,ALUGUEL,2.0,EDUCAÇÃO,11424.0,11.71,N,10,0
23,171360.0,ALUGUEL,2.0,MÉDICO,38080.0,7.51,N,2,0
26,428400.0,ALUGUEL,10.0,MÉDICO,95200.0,11.49,N,3,1
33,166600.0,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,28560.0,,N,9,1
22,217198.8,ALUGUEL,0.0,INVESTIMENTO,11900.0,18.64,S,4,0
24,571200.0,HIPOTECA,1.0,EDUCAÇÃO,119000.0,18.53,N,2,1
42,147560.0,HIPOTECA,5.0,PAGAMENTO DE DIVIDAS,34272.0,11.99,N,16,1
31,223720.0,HIPOTECA,0.0,MÉDICO,47600.0,11.03,S,7,1
28,499800.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,114240.0,,N,6,1
28,142800.0,ALUGUEL,13.0,PESSOAL,70448.0,11.14,N,5,0
25,185640.0,PRÓPRIO,0.0,MÉDICO,40460.0,14.35,N,3,1
22,190400.0,HIPOTECA,6.0,INVESTIMENTO,22610.0,,N,2,1
26,276080.0,HIPOTECA,0.0,INVESTIMENTO,55216.0,11.99,N,3,1
23,119952.0,HIPOTECA,,MÉDICO,5712.0,7.49,N,3,1
25,283805.47,HIPOTECA,9.0,MÉDICO,16184.0,,N,2,0
26,381613.97,ALUGUEL,3.0,REFORMA,85680.0,13.85,N,3,1
26,137088.0,HIPOTECA,2.0,INVESTIMENTO,24514.0,6.62,N,2,1
28,53978.4,PRÓPRIO,,PAGAMENTO DE DIVIDAS,11067.0,6.39,N,7,0
23,315816.47,ALUGUEL,0.0,INVESTIMENTO,33320.0,17.04,N,4,0
27,571200.0,HIPOTECA,0.0,PESSOAL,33320.0,7.49,N,9,1
23,352240.0,ALUGUEL,7.0,REFORMA,33320.0,6.03,N,3,0
27,228480.0,HIPOTECA,5.0,PAGAMENTO DE DIVIDAS,20468.0,12.69,N,7,1
25,274652.0,ALUGUEL,2.0,MÉDICO,50456.0,14.91,S,4,0
46,552160.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,47600.0,6.03,N,15,1
23,166600.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,57120.0,10.0,N,4,0
23,404580.97,HIPOTECA,5.0,MÉDICO,23800.0,10.95,N,3,1
26,299404.0,PRÓPRIO,4.0,MÉDICO,115430.0,,S,2,0
25,799680.0,HIPOTECA,2.0,PESSOAL,166600.0,10.65,N,2,1
29,279888.0,HIPOTECA,13.0,INVESTIMENTO,76160.0,9.88,N,6,1
22,114240.0,PRÓPRIO,1.0,EDUCAÇÃO,28560.0,12.68,N,4,1
31,142800.0,ALUGUEL,1.0,PESSOAL,47600.0,13.48,N,8,0
24,480736.2,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,76160.0,7.51,N,2,1
22,198035.05,PRÓPRIO,1.0,EDUCAÇÃO,68544.0,,N,4,1
22,176158.08,ALUGUEL,2.0,PESSOAL,17136.0,12.42,N,3,1
22,148611.95,ALUGUEL,4.0,EDUCAÇÃO,33320.0,11.83,N,4,1
54,138040.0,HIPOTECA,7.0,PESSOAL,11900.0,11.71,N,28,1
24,180880.0,PRÓPRIO,2.0,EDUCAÇÃO,45696.0,,N,2,1
25,180880.0,HIPOTECA,1.0,INVESTIMENTO,89488.0,,N,3,1
24,428400.0,ALUGUEL,8.0,PESSOAL,47600.0,,N,4,1
24,599760.0,HIPOTECA,7.0,MÉDICO,56168.0,,S,2,1
39,137088.0,ALUGUEL,4.0,PESSOAL,15470.0,14.72,N,16,1
67,952000.0,HIPOTECA,2.0,PESSOAL,14280.0,10.28,N,26,1
35,120808.8,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,23800.0,,N,10,0
26,199405.92,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,53788.0,13.22,S,4,1
30,185640.0,ALUGUEL,1.0,MÉDICO,10948.0,8.59,N,8,1
24,380800.0,HIPOTECA,8.0,MÉDICO,26418.0,8.49,N,3,1
33,456960.0,HIPOTECA,5.0,INVESTIMENTO,42840.0,7.49,N,7,1
23,238019.05,HIPOTECA,7.0,PESSOAL,28560.0,,N,3,1
36,666419.06,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,47600.0,6.92,N,11,1
21,87850.56,ALUGUEL,2.0,MÉDICO,16660.0,13.35,S,2,0
32,209440.0,HIPOTECA,8.0,MÉDICO,17136.0,6.99,N,8,1
42,466480.0,HIPOTECA,2.0,EDUCAÇÃO,85680.0,11.58,N,11,1
29,380800.0,HIPOTECA,14.0,REFORMA,119000.0,7.49,N,7,1
23,142800.0,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,4760.0,6.62,N,3,0
29,690200.0,HIPOTECA,0.0,INVESTIMENTO,119000.0,10.08,N,8,1
31,123807.6,HIPOTECA,2.0,REFORMA,30940.0,9.99,N,9,1
21,266560.0,ALUGUEL,5.0,INVESTIMENTO,57120.0,10.75,N,4,1
29,547400.0,HIPOTECA,3.0,MÉDICO,104720.0,15.23,S,7,1
40,217056.0,HIPOTECA,20.0,REFORMA,33320.0,6.62,N,17,1
34,2284800.0,HIPOTECA,5.0,PESSOAL,66640.0,14.61,N,9,1
25,176100.95,ALUGUEL,2.0,EDUCAÇÃO,59262.0,16.32,N,2,0
23,404600.0,PRÓPRIO,4.0,EDUCAÇÃO,45696.0,13.61,N,3,1
24,309400.0,HIPOTECA,1.0,MÉDICO,47600.0,8.59,N,3,1
23,266560.0,PRÓPRIO,7.0,EDUCAÇÃO,95200.0,,N,3,1
21,380800.0,ALUGUEL,6.0,INVESTIMENTO,85680.0,7.9,N,2,1
23,276080.0,ALUGUEL,1.0,MÉDICO,60928.0,12.42,N,2,1
28,214200.0,PRÓPRIO,11.0,MÉDICO,49980.0,15.96,N,8,1
24,261800.0,ALUGUEL,8.0,REFORMA,95200.0,6.91,N,2,0
22,190400.0,PRÓPRIO,0.0,EDUCAÇÃO,28560.0,11.48,N,4,1
21,272233.9,HIPOTECA,0.0,MÉDICO,38080.0,7.49,N,3,1
27,1228080.0,ALUGUEL,11.0,EDUCAÇÃO,166600.0,18.64,S,7,0
39,318920.0,HIPOTECA,4.0,REFORMA,71400.0,10.37,N,15,1
25,504560.0,ALUGUEL,4.0,PESSOAL,23800.0,,N,4,1
26,714000.0,ALUGUEL,3.0,MÉDICO,33320.0,9.63,N,4,1
23,277603.2,ALUGUEL,4.0,MÉDICO,19040.0,10.37,N,2,1
22,102816.0,ALUGUEL,1.0,REFORMA,11424.0,16.29,N,4,0
29,361760.0,ALUGUEL,2.0,INVESTIMENTO,61880.0,10.25,N,8,1
26,328440.0,ALUGUEL,7.0,EDUCAÇÃO,29512.0,7.88,N,3,1
25,308448.0,ALUGUEL,5.0,REFORMA,47600.0,7.88,N,4,1
34,708050.0,ALUGUEL,3.0,MÉDICO,57120.0,7.9,N,8,0
24,452200.0,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,47600.0,,N,2,1
35,157080.0,ALUGUEL,0.0,REFORMA,19040.0,16.32,N,10,0
21,171360.0,ALUGUEL,3.0,EDUCAÇÃO,23800.0,12.99,N,4,1
27,205632.0,ALUGUEL,0.0,INVESTIMENTO,57120.0,8.94,N,5,1
25,257040.0,HIPOTECA,,PAGAMENTO DE DIVIDAS,57120.0,12.73,N,4,0
38,102816.0,PRÓPRIO,1.0,EDUCAÇÃO,22610.0,15.23,S,16,1
29,999600.0,HIPOTECA,2.0,MÉDICO,66640.0,12.42,N,6,1
46,343643.44,ALUGUEL,8.0,PESSOAL,80920.0,8.88,N,15,1
28,142800.0,ALUGUEL,2.0,MÉDICO,36652.0,12.42,N,8,1
21,136116.95,HIPOTECA,3.0,PESSOAL,9520.0,7.29,N,4,1
26,142800.0,PRÓPRIO,3.0,EDUCAÇÃO,35700.0,11.14,N,3,1
23,295120.0,ALUGUEL,7.0,INVESTIMENTO,21420.0,12.42,N,2,1
23,99008.0,ALUGUEL,4.0,EDUCAÇÃO,15232.0,14.84,N,2,1
23,295596.0,ALUGUEL,3.0,MÉDICO,33320.0,,N,2,1
29,218960.0,HIPOTECA,3.0,PESSOAL,28560.0,11.49,N,8,1
24,257040.0,PRÓPRIO,8.0,EDUCAÇÃO,5712.0,13.11,S,3,1
30,249900.0,HIPOTECA,14.0,EDUCAÇÃO,47600.0,9.63,N,8,0
33,714000.0,PRÓPRIO,14.0,INVESTIMENTO,99960.0,11.83,N,9,1
31,119000.0,HIPOTECA,,PAGAMENTO DE DIVIDAS,14280.0,8.9,N,8,1
23,137088.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,28560.0,8.94,N,3,1
26,266579.03,PRÓPRIO,2.0,MÉDICO,47600.0,9.32,N,3,1
29,280859.03,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,22848.0,11.49,N,7,0
48,337979.03,ALUGUEL,5.0,PESSOAL,76160.0,9.25,N,17,1
24,176120.0,HIPOTECA,8.0,INVESTIMENTO,47600.0,10.99,N,4,1
22,260848.0,PRÓPRIO,7.0,EDUCAÇÃO,38080.0,,N,2,1
22,242817.12,ALUGUEL,1.0,PESSOAL,95200.0,17.49,S,4,0
42,199920.0,PRÓPRIO,4.0,INVESTIMENTO,57120.0,6.03,N,15,1
34,114240.0,PRÓPRIO,4.0,REFORMA,11424.0,13.98,N,9,1
40,285600.0,HIPOTECA,1.0,REFORMA,16660.0,12.99,S,14,1
25,295120.0,HIPOTECA,5.0,PAGAMENTO DE DIVIDAS,47600.0,7.88,N,3,1
24,152320.0,ALUGUEL,0.0,MÉDICO,59500.0,12.87,S,3,0
23,142800.0,ALUGUEL,1.0,MÉDICO,66640.0,11.26,N,3,0
22,128520.0,ALUGUEL,5.0,PESSOAL,13923.0,10.71,N,4,1
23,238000.0,ALUGUEL,2.0,EDUCAÇÃO,33320.0,9.32,N,3,1
31,266560.0,HIPOTECA,4.0,MÉDICO,38080.0,8.59,N,6,1
26,199920.0,ALUGUEL,2.0,MÉDICO,23800.0,11.91,S,2,1
26,95200.0,HIPOTECA,5.0,MÉDICO,22848.0,5.99,N,3,1
24,433160.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,11424.0,9.91,N,4,1
25,856800.0,HIPOTECA,3.0,INVESTIMENTO,47362.0,11.26,N,2,1
34,214200.0,ALUGUEL,2.0,MÉDICO,14280.0,11.11,N,7,1
24,404600.0,PRÓPRIO,8.0,INVESTIMENTO,104720.0,6.54,N,4,1
31,266560.0,PRÓPRIO,6.0,INVESTIMENTO,54740.0,,N,9,1
25,404600.0,ALUGUEL,7.0,MÉDICO,95200.0,17.39,N,2,0
25,452219.03,PRÓPRIO,9.0,EDUCAÇÃO,13328.0,9.91,N,3,1
25,85680.0,ALUGUEL,3.0,INVESTIMENTO,40460.0,10.28,N,2,0
26,138040.0,ALUGUEL,6.0,MÉDICO,23800.0,12.99,S,2,0
27,199920.0,ALUGUEL,2.0,MÉDICO,31178.0,7.88,N,8,1
28,258944.0,HIPOTECA,12.0,MÉDICO,85680.0,12.99,S,8,0
22,135660.0,HIPOTECA,1.0,MÉDICO,40460.0,7.68,N,3,1
32,190400.0,PRÓPRIO,2.0,INVESTIMENTO,33320.0,12.68,S,10,1
22,114240.0,ALUGUEL,0.0,EDUCAÇÃO,38080.0,,N,2,0
22,276080.0,ALUGUEL,6.0,EDUCAÇÃO,14280.0,11.83,N,2,1
21,323680.0,ALUGUEL,4.0,EDUCAÇÃO,85680.0,10.65,N,2,1
24,880600.0,HIPOTECA,8.0,PESSOAL,47600.0,6.92,N,3,1
25,309400.0,ALUGUEL,3.0,PESSOAL,85680.0,15.33,N,4,0
37,68544.0,ALUGUEL,2.0,PESSOAL,33082.0,7.66,N,13,0
30,428400.0,ALUGUEL,0.0,MÉDICO,28560.0,10.38,N,8,1
24,476000.0,HIPOTECA,5.0,INVESTIMENTO,57120.0,12.18,N,3,1
24,404600.0,HIPOTECA,8.0,MÉDICO,119000.0,10.36,N,3,1
22,114240.0,HIPOTECA,4.0,EDUCAÇÃO,6188.0,5.42,N,3,1
32,452200.0,HIPOTECA,9.0,PESSOAL,40460.0,5.79,N,6,1
28,157080.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,61880.0,7.9,N,6,0
22,247520.0,HIPOTECA,6.0,EDUCAÇÃO,47600.0,13.87,S,2,0
22,123760.0,HIPOTECA,3.0,PESSOAL,2380.0,10.46,N,4,1
24,271320.0,HIPOTECA,3.0,INVESTIMENTO,26180.0,8.0,N,3,1
24,142800.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,11424.0,13.11,S,2,1
24,119000.0,ALUGUEL,0.0,MÉDICO,33082.0,14.42,S,3,0
35,618800.0,ALUGUEL,11.0,EDUCAÇÃO,31416.0,17.93,N,5,1
34,533100.94,HIPOTECA,11.0,PAGAMENTO DE DIVIDAS,14280.0,7.74,N,10,1
35,190400.0,PRÓPRIO,5.0,INVESTIMENTO,38080.0,7.66,N,6,1
29,228480.0,HIPOTECA,8.0,MÉDICO,21420.0,5.42,N,7,1
22,238000.0,ALUGUEL,6.0,PESSOAL,28560.0,11.89,N,2,1
25,261800.0,HIPOTECA,9.0,INVESTIMENTO,23800.0,9.91,N,4,1
21,199920.0,ALUGUEL,0.0,EDUCAÇÃO,57120.0,13.23,N,2,1
29,71400.0,ALUGUEL,,PAGAMENTO DE DIVIDAS,12376.0,16.29,N,10,0
30,399840.0,HIPOTECA,13.0,PESSOAL,57120.0,11.11,N,7,1
29,333200.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,40460.0,11.14,N,10,1
24,209440.0,HIPOTECA,5.0,PAGAMENTO DE DIVIDAS,108528.0,17.27,N,3,0
27,253470.0,ALUGUEL,1.0,MÉDICO,33320.0,10.37,N,6,1
23,357000.0,HIPOTECA,7.0,INVESTIMENTO,80920.0,11.12,N,2,1
27,114240.0,ALUGUEL,,EDUCAÇÃO,38080.0,12.99,S,6,0
23,285600.0,ALUGUEL,2.0,INVESTIMENTO,42840.0,,N,4,1
27,199920.0,ALUGUEL,6.0,PESSOAL,28322.0,5.99,N,5,1
50,261780.95,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,23800.0,13.47,N,14,1
21,71971.2,HIPOTECA,0.0,EDUCAÇÃO,7140.0,10.59,N,2,1
36,297024.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,11424.0,7.49,N,14,1
21,214200.0,ALUGUEL,3.0,INVESTIMENTO,22848.0,7.51,N,4,1
37,202300.0,ALUGUEL,1.0,MÉDICO,17136.0,7.88,N,12,1
26,437939.03,HIPOTECA,3.0,MÉDICO,115430.0,14.72,N,4,1
26,342720.0,HIPOTECA,3.0,REFORMA,47600.0,,N,3,1
26,380800.0,ALUGUEL,0.0,MÉDICO,38080.0,12.73,S,3,1
29,571200.0,HIPOTECA,13.0,INVESTIMENTO,47600.0,6.17,N,8,1
28,349860.0,ALUGUEL,0.0,REFORMA,68544.0,12.98,S,6,1
22,209440.0,ALUGUEL,,PESSOAL,21420.0,14.46,S,2,0
25,242760.0,HIPOTECA,0.0,PESSOAL,19992.0,7.29,N,2,1
22,171360.0,ALUGUEL,6.0,MÉDICO,14280.0,11.49,N,4,0
25,380819.03,ALUGUEL,5.0,EDUCAÇÃO,47600.0,9.62,N,4,1
23,335684.72,ALUGUEL,7.0,MÉDICO,44387.0,10.91,S,3,1
22,285600.0,HIPOTECA,1.0,EDUCAÇÃO,80920.0,9.45,N,4,1
27,404600.0,HIPOTECA,6.0,REFORMA,26180.0,11.36,N,9,1
33,134232.0,ALUGUEL,2.0,EDUCAÇÃO,42840.0,,N,8,0
30,157080.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,4760.0,14.79,S,9,1
22,173644.8,ALUGUEL,2.0,INVESTIMENTO,51408.0,8.88,N,4,1
24,190380.95,PRÓPRIO,0.0,INVESTIMENTO,14280.0,7.37,N,4,1
23,461720.0,HIPOTECA,1.0,PESSOAL,23800.0,7.51,N,3,1
25,266560.0,ALUGUEL,0.0,REFORMA,78540.0,12.8,S,3,0
25,297024.0,PRÓPRIO,,MÉDICO,71400.0,17.58,N,4,1
39,372232.0,ALUGUEL,18.0,MÉDICO,115430.0,16.0,S,13,0
26,368271.7,ALUGUEL,1.0,INVESTIMENTO,71400.0,10.0,N,3,1
25,279888.0,ALUGUEL,4.0,EDUCAÇÃO,23800.0,14.84,N,2,1
34,136631.05,ALUGUEL,0.0,MÉDICO,33320.0,9.32,N,10,1
33,371280.0,HIPOTECA,17.0,INVESTIMENTO,47600.0,,N,10,1
25,208488.0,HIPOTECA,0.0,EDUCAÇÃO,61880.0,10.38,N,4,1
34,257040.0,ALUGUEL,2.0,REFORMA,71400.0,14.11,S,7,0
29,508368.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,71400.0,,N,6,1
23,166600.0,HIPOTECA,7.0,EDUCAÇÃO,23800.0,12.98,S,3,0
22,404600.0,HIPOTECA,3.0,PESSOAL,47600.0,5.99,N,2,1
40,2618000.0,HIPOTECA,4.0,INVESTIMENTO,85680.0,11.12,N,12,1
24,380761.9,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,35700.0,10.71,N,4,1
22,199920.0,HIPOTECA,4.0,PESSOAL,33558.0,,N,4,1
21,85680.0,ALUGUEL,,INVESTIMENTO,11424.0,14.72,N,2,1
24,157080.0,ALUGUEL,1.0,MÉDICO,23800.0,21.36,N,2,0
22,156927.69,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,23800.0,14.61,N,3,0
23,537880.0,HIPOTECA,4.0,EDUCAÇÃO,57120.0,7.66,N,3,1
33,575955.25,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,72352.0,13.61,S,7,1
29,604520.0,HIPOTECA,1.0,MÉDICO,115430.0,11.36,N,10,1
27,297024.0,HIPOTECA,11.0,INVESTIMENTO,4760.0,5.42,N,7,1
23,257040.0,ALUGUEL,6.0,PAGAMENTO DE DIVIDAS,95200.0,14.84,S,3,0
29,344604.97,HIPOTECA,9.0,PESSOAL,42840.0,10.59,N,9,1
26,323680.0,HIPOTECA,10.0,EDUCAÇÃO,47600.0,8.49,N,3,1
32,114240.0,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,13328.0,10.99,N,9,1
21,218969.52,HIPOTECA,4.0,INVESTIMENTO,19040.0,,S,3,1
27,694960.0,HIPOTECA,5.0,INVESTIMENTO,11900.0,8.49,N,9,1
26,266560.0,ALUGUEL,4.0,PESSOAL,33320.0,9.07,N,3,1
22,218940.95,ALUGUEL,0.0,MÉDICO,14280.0,15.62,S,2,0
23,238000.0,HIPOTECA,3.0,EDUCAÇÃO,47600.0,6.03,N,4,1
23,714000.0,HIPOTECA,7.0,MÉDICO,142800.0,9.99,N,3,1
22,147560.0,ALUGUEL,2.0,MÉDICO,23800.0,10.62,N,4,1
25,125916.28,HIPOTECA,6.0,MÉDICO,34272.0,11.71,N,4,0
26,257040.0,ALUGUEL,6.0,EDUCAÇÃO,47600.0,7.9,N,2,1
38,173264.0,ALUGUEL,1.0,PESSOAL,28560.0,12.87,S,17,1
32,211820.0,PRÓPRIO,3.0,REFORMA,71400.0,7.51,N,5,1
33,456960.0,ALUGUEL,14.0,INVESTIMENTO,95200.0,7.88,N,10,1
25,442680.0,HIPOTECA,9.0,INVESTIMENTO,57120.0,16.77,S,4,1
22,252280.0,ALUGUEL,3.0,MÉDICO,47600.0,9.99,N,4,1
23,833000.0,HIPOTECA,3.0,EDUCAÇÃO,34272.0,8.38,N,3,1
27,523600.0,HIPOTECA,8.0,INVESTIMENTO,142800.0,11.11,N,6,1
29,266560.0,HIPOTECA,8.0,INVESTIMENTO,61880.0,7.88,N,5,1
31,114240.0,ALUGUEL,0.0,MÉDICO,16660.0,6.17,N,6,1
25,357000.0,HIPOTECA,4.0,INVESTIMENTO,38080.0,16.29,N,3,1
25,283934.0,HIPOTECA,9.0,PESSOAL,47600.0,13.61,S,2,1
30,333795.0,HIPOTECA,2.0,MÉDICO,119000.0,15.33,S,9,0
30,218960.0,HIPOTECA,1.0,EDUCAÇÃO,57120.0,,S,9,1
28,357000.0,ALUGUEL,13.0,REFORMA,95200.0,13.16,N,9,1
26,125664.0,ALUGUEL,0.0,EDUCAÇÃO,19040.0,7.9,N,2,1
31,161840.0,ALUGUEL,3.0,EDUCAÇÃO,23800.0,5.42,N,7,1
23,266560.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,71400.0,12.69,N,4,0
23,307020.0,HIPOTECA,8.0,EDUCAÇÃO,47600.0,12.18,N,4,1
34,152320.0,ALUGUEL,0.0,REFORMA,30464.0,15.62,N,5,0
28,647797.94,HIPOTECA,2.0,PESSOAL,38080.0,13.61,N,7,1
26,272462.4,ALUGUEL,3.0,INVESTIMENTO,42840.0,7.51,N,3,1
32,499800.0,HIPOTECA,17.0,MÉDICO,23800.0,14.65,N,9,1
30,157080.0,HIPOTECA,2.0,PAGAMENTO DE DIVIDAS,28560.0,8.49,N,8,1
22,318920.0,HIPOTECA,0.0,EDUCAÇÃO,57120.0,11.99,N,4,1
26,571200.0,HIPOTECA,5.0,EDUCAÇÃO,38080.0,7.29,N,2,1
22,229108.31,ALUGUEL,5.0,MÉDICO,47600.0,11.71,N,4,1
27,333200.0,HIPOTECA,11.0,PAGAMENTO DE DIVIDAS,4760.0,6.54,N,5,1
38,233240.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,14280.0,7.51,N,13,1
23,195160.0,HIPOTECA,7.0,EDUCAÇÃO,28560.0,6.03,N,4,1
26,176100.95,ALUGUEL,8.0,PESSOAL,45696.0,11.97,S,4,1
23,447440.0,ALUGUEL,7.0,MÉDICO,16660.0,11.49,N,3,1
30,138059.05,PRÓPRIO,6.0,REFORMA,29750.0,,N,8,1
23,357000.0,HIPOTECA,8.0,EDUCAÇÃO,14280.0,14.11,N,3,1
35,180880.0,HIPOTECA,1.0,MÉDICO,11424.0,10.37,N,5,1
36,247520.0,HIPOTECA,20.0,INVESTIMENTO,39627.0,,N,17,1
25,276080.0,ALUGUEL,3.0,MÉDICO,28560.0,12.18,N,4,1
27,566440.0,HIPOTECA,0.0,MÉDICO,41888.0,,N,7,1
25,485520.0,PRÓPRIO,9.0,MÉDICO,38080.0,12.42,N,4,1
22,171360.0,ALUGUEL,6.0,EDUCAÇÃO,28560.0,10.75,N,3,1
34,499800.0,HIPOTECA,14.0,INVESTIMENTO,57120.0,6.99,N,5,1
26,204680.0,ALUGUEL,2.0,MÉDICO,33320.0,9.99,N,3,1
26,357000.0,HIPOTECA,5.0,EDUCAÇÃO,59500.0,5.99,N,4,1
27,166600.0,ALUGUEL,0.0,PESSOAL,66640.0,14.27,S,8,0
25,297500.0,ALUGUEL,9.0,EDUCAÇÃO,19040.0,8.9,N,3,1
40,395080.0,ALUGUEL,3.0,REFORMA,109480.0,12.36,S,11,0
25,233240.0,HIPOTECA,2.0,REFORMA,86751.0,10.0,N,4,1
22,222768.0,HIPOTECA,4.0,MÉDICO,17136.0,7.14,N,3,1
24,428400.0,HIPOTECA,8.0,REFORMA,23800.0,11.34,S,3,1
36,183583.69,ALUGUEL,7.0,PESSOAL,11424.0,18.39,S,12,1
31,833000.0,HIPOTECA,3.0,EDUCAÇÃO,35700.0,19.69,N,9,1
29,269892.0,PRÓPRIO,14.0,MÉDICO,52360.0,10.62,N,6,1
42,182784.0,ALUGUEL,4.0,MÉDICO,61880.0,,N,17,0
25,404600.0,ALUGUEL,5.0,PAGAMENTO DE DIVIDAS,57120.0,12.42,N,4,1
27,571200.0,HIPOTECA,,PAGAMENTO DE DIVIDAS,95200.0,7.51,N,6,1
27,333200.0,ALUGUEL,11.0,INVESTIMENTO,47600.0,10.65,N,5,1
31,347480.0,ALUGUEL,5.0,REFORMA,27608.0,10.37,N,6,1
23,190380.95,ALUGUEL,8.0,MÉDICO,47600.0,,N,2,1
25,304640.0,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,71400.0,14.42,S,3,0
41,357000.0,HIPOTECA,19.0,EDUCAÇÃO,26180.0,12.87,S,16,1
22,164220.0,ALUGUEL,2.0,MÉDICO,23800.0,16.89,N,3,0
22,142800.0,ALUGUEL,1.0,EDUCAÇÃO,28560.0,10.65,N,2,1
22,195160.0,PRÓPRIO,0.0,PESSOAL,4760.0,6.99,N,2,1
29,190380.95,ALUGUEL,3.0,PESSOAL,33320.0,9.32,N,6,1
22,133280.0,ALUGUEL,3.0,EDUCAÇÃO,15232.0,10.59,N,2,1
23,318920.0,ALUGUEL,3.0,EDUCAÇÃO,119000.0,7.9,N,3,0
25,456960.0,HIPOTECA,0.0,MÉDICO,23800.0,11.83,N,4,1
32,299880.0,HIPOTECA,6.0,PESSOAL,38080.0,6.17,N,8,1
24,133280.0,ALUGUEL,0.0,PESSOAL,26656.0,14.12,S,2,0
30,690185.75,HIPOTECA,14.0,PESSOAL,119000.0,11.83,N,5,1
29,247520.0,HIPOTECA,6.0,REFORMA,37128.0,10.36,N,9,1
23,147560.0,HIPOTECA,6.0,EDUCAÇÃO,88060.0,,N,4,1
27,137088.0,ALUGUEL,0.0,EDUCAÇÃO,14280.0,7.88,N,7,0
23,304640.0,ALUGUEL,3.0,INVESTIMENTO,47600.0,,S,3,0
21,238000.0,HIPOTECA,5.0,INVESTIMENTO,16660.0,6.03,N,4,1
36,833000.0,HIPOTECA,2.0,MÉDICO,56168.0,7.51,N,11,1
29,180899.05,ALUGUEL,3.0,MÉDICO,7140.0,14.35,S,10,1
23,285600.0,ALUGUEL,2.0,INVESTIMENTO,109480.0,12.18,N,4,0
23,371280.0,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,47600.0,5.79,N,3,1
23,357000.0,PRÓPRIO,5.0,INVESTIMENTO,36176.0,8.59,N,4,1
33,276080.0,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,71400.0,10.62,N,5,0
22,380800.0,HIPOTECA,5.0,MÉDICO,45220.0,11.71,N,2,1
