Idade,Renda anual,Tipo residência,Tempo no emprego,Intenção de empréstimo,Valor do empréstimo,Taxa de juros,Status do empréstimo,Histórico não pagamentos,Tempo histórico de crédito
22,247520.0,HIPOTECA,0.0,EDUCAÇÃO,95200.0,13.99,1,S,3
22,247520.0,HIPOTECA,6.0,INVESTIMENTO,12614.0,12.99,1,S,3
25,428400.0,ALUGUEL,3.0,PESSOAL,33320.0,13.16,1,N,2
25,452200.0,ALUGUEL,1.0,PAGAMENTO DE DIVIDAS,33320.0,6.99,1,N,2
22,335818.0,ALUGUEL,0.0,MÉDICO,33320.0,15.88,0,N,3
24,456960.0,ALUGUEL,6.0,PAGAMENTO DE DIVIDAS,33320.0,9.91,1,N,2
26,461720.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,33320.0,7.91,1,N,4
26,471716.0,ALUGUEL,2.0,PESSOAL,33320.0,7.49,1,N,3
26,479998.4,ALUGUEL,10.0,PAGAMENTO DE DIVIDAS,33320.0,9.99,1,N,3
24,247520.0,HIPOTECA,6.0,INVESTIMENTO,42840.0,5.79,1,N,2
22,499800.0,ALUGUEL,6.0,MÉDICO,33320.0,7.74,1,N,3
24,523600.0,ALUGUEL,1.0,MÉDICO,33320.0,7.51,1,N,2
24,247520.0,HIPOTECA,8.0,EDUCAÇÃO,14280.0,7.66,1,N,4
24,247520.0,HIPOTECA,8.0,REFORMA,71400.0,10.0,1,N,2
23,528360.0,ALUGUEL,7.0,EDUCAÇÃO,33320.0,8.0,1,N,3
24,247520.0,HIPOTECA,8.0,MÉDICO,69020.0,7.29,1,N,4
22,548352.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,33320.0,7.66,1,N,2
25,247520.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,40460.0,10.74,1,N,3
22,247520.0,HIPOTECA,6.0,EDUCAÇÃO,46410.0,13.06,1,N,3
26,247520.0,PRÓPRIO,10.0,EDUCAÇÃO,23800.0,15.65,1,S,4
24,561680.0,ALUGUEL,5.0,REFORMA,33320.0,8.49,1,N,2
26,247520.0,HIPOTECA,7.0,INVESTIMENTO,30940.0,10.74,1,N,2
23,571200.0,ALUGUEL,1.0,PESSOAL,33320.0,10.75,1,N,2
25,247520.0,HIPOTECA,7.0,MÉDICO,28560.0,7.66,1,N,2
25,247520.0,HIPOTECA,9.0,REFORMA,116620.0,6.17,1,N,3
26,714000.0,ALUGUEL,3.0,MÉDICO,33320.0,9.63,1,N,4
22,133280.0,ALUGUEL,0.0,EDUCAÇÃO,33201.0,12.29,1,N,4
26,247520.0,HIPOTECA,10.0,REFORMA,51170.0,9.62,1,N,2
24,119000.0,ALUGUEL,0.0,MÉDICO,33082.0,14.42,0,S,3
23,142800.0,ALUGUEL,0.0,EDUCAÇÃO,29988.0,14.35,1,N,4
24,247520.0,PRÓPRIO,4.0,PAGAMENTO DE DIVIDAS,33320.0,14.09,1,S,4
22,142800.0,ALUGUEL,0.0,INVESTIMENTO,29988.0,13.22,1,S,3
26,176120.0,ALUGUEL,10.0,PESSOAL,29988.0,10.99,1,N,3
21,202319.04,ALUGUEL,0.0,EDUCAÇÃO,29988.0,6.99,1,N,3
24,218960.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,57120.0,14.83,0,S,3
22,241446.24,ALUGUEL,7.0,EDUCAÇÃO,29988.0,15.96,1,S,4
24,247520.0,HIPOTECA,0.0,EDUCAÇÃO,5712.0,13.98,1,S,2
24,218960.0,HIPOTECA,9.0,EDUCAÇÃO,57120.0,7.88,0,N,4
25,247520.0,HIPOTECA,5.0,REFORMA,57120.0,7.88,1,N,3
22,247520.0,HIPOTECA,5.0,INVESTIMENTO,14280.0,14.35,1,N,2
25,259434.28,ALUGUEL,9.0,EDUCAÇÃO,29988.0,7.51,1,N,2
24,279174.0,ALUGUEL,6.0,MÉDICO,29988.0,14.91,0,S,2
25,399840.0,ALUGUEL,5.0,INVESTIMENTO,29988.0,7.88,1,N,3
25,119000.0,ALUGUEL,3.0,MÉDICO,30107.0,8.9,1,N,4
26,261800.0,ALUGUEL,5.0,PESSOAL,30107.0,10.65,1,N,4
22,286552.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,30107.0,7.51,1,N,3
23,354215.4,ALUGUEL,1.0,PESSOAL,30226.0,12.92,0,S,3
26,152320.0,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,30345.0,10.74,1,N,2
25,209440.0,ALUGUEL,4.0,EDUCAÇÃO,30345.0,,1,N,2
23,247520.0,PRÓPRIO,2.0,EDUCAÇÃO,28560.0,10.75,1,N,4
24,247520.0,HIPOTECA,2.0,MÉDICO,22848.0,,1,N,2
25,85680.0,ALUGUEL,2.0,MÉDICO,30940.0,,0,N,3
22,95200.0,ALUGUEL,1.0,PAGAMENTO DE DIVIDAS,30940.0,10.99,0,N,2
24,247520.0,HIPOTECA,8.0,EDUCAÇÃO,57120.0,13.85,1,S,4
21,99960.0,ALUGUEL,6.0,EDUCAÇÃO,30940.0,11.89,0,N,4
22,247520.0,HIPOTECA,2.0,MÉDICO,85680.0,9.88,1,N,4
24,102816.0,ALUGUEL,,INVESTIMENTO,30940.0,14.79,0,S,4
24,247520.0,HIPOTECA,7.0,MÉDICO,23800.0,14.22,1,N,2
26,247520.0,HIPOTECA,2.0,REFORMA,47600.0,9.88,1,N,4
26,247520.0,HIPOTECA,6.0,PESSOAL,30940.0,6.76,1,N,4
24,247520.0,PRÓPRIO,8.0,EDUCAÇÃO,19040.0,10.62,1,N,4
26,247520.0,HIPOTECA,3.0,REFORMA,11900.0,14.59,1,N,4
24,114240.0,ALUGUEL,0.0,EDUCAÇÃO,30940.0,11.36,1,N,2
22,247520.0,HIPOTECA,5.0,INVESTIMENTO,18564.0,7.51,1,N,3
24,247520.0,HIPOTECA,7.0,INVESTIMENTO,37128.0,11.36,1,N,3
24,247520.0,HIPOTECA,8.0,PESSOAL,23800.0,10.99,1,N,3
21,114240.0,ALUGUEL,1.0,INVESTIMENTO,30940.0,12.53,1,N,2
26,119000.0,ALUGUEL,4.0,MÉDICO,30940.0,14.09,0,S,2
24,247520.0,HIPOTECA,3.0,INVESTIMENTO,16660.0,6.76,1,N,3
22,247520.0,HIPOTECA,0.0,EDUCAÇÃO,47600.0,7.88,1,N,3
26,121836.96,ALUGUEL,0.0,MÉDICO,30940.0,9.99,1,N,4
24,247520.0,HIPOTECA,8.0,INVESTIMENTO,39984.0,10.99,1,N,4
25,218960.0,PRÓPRIO,0.0,PAGAMENTO DE DIVIDAS,94010.0,16.7,0,S,4
22,218960.0,HIPOTECA,0.0,MÉDICO,38080.0,12.53,0,N,3
23,247520.0,PRÓPRIO,1.0,PESSOAL,47600.0,11.14,1,N,2
24,247520.0,PRÓPRIO,8.0,PESSOAL,23800.0,7.4,1,N,2
26,133280.0,ALUGUEL,7.0,MÉDICO,30940.0,7.51,1,N,3
24,142800.0,ALUGUEL,0.0,INVESTIMENTO,30940.0,10.99,1,N,3
22,142800.0,ALUGUEL,4.0,EDUCAÇÃO,30940.0,13.85,1,S,3
22,247520.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,14280.0,7.05,1,N,2
22,147560.0,ALUGUEL,2.0,EDUCAÇÃO,30940.0,8.32,1,N,3
26,152320.0,ALUGUEL,2.0,MÉDICO,30940.0,14.22,1,S,2
23,152320.0,ALUGUEL,0.0,EDUCAÇÃO,30940.0,7.88,1,N,4
22,153272.0,ALUGUEL,5.0,PESSOAL,30940.0,11.83,1,N,2
22,157080.0,ALUGUEL,4.0,MÉDICO,30940.0,6.17,1,N,4
23,157080.0,ALUGUEL,0.0,EDUCAÇÃO,30940.0,7.51,1,N,2
24,218960.0,HIPOTECA,2.0,PESSOAL,72590.0,12.53,0,N,2
25,166600.0,ALUGUEL,,MÉDICO,30940.0,12.68,1,S,2
22,247520.0,HIPOTECA,6.0,PESSOAL,22848.0,8.59,1,N,2
21,247520.0,HIPOTECA,1.0,EDUCAÇÃO,76160.0,12.87,1,N,4
22,171360.0,ALUGUEL,0.0,PESSOAL,30940.0,,1,N,3
26,218960.0,HIPOTECA,3.0,EDUCAÇÃO,23800.0,19.16,0,N,3
24,180880.0,ALUGUEL,8.0,PESSOAL,30940.0,11.34,1,S,3
26,247520.0,HIPOTECA,0.0,EDUCAÇÃO,17136.0,11.89,1,N,2
25,247520.0,HIPOTECA,3.0,MÉDICO,28560.0,9.32,1,N,2
26,247520.0,HIPOTECA,10.0,PESSOAL,14280.0,9.63,1,N,3
21,247520.0,HIPOTECA,5.0,EDUCAÇÃO,33320.0,13.47,1,N,3
23,247520.0,PRÓPRIO,3.0,MÉDICO,44030.0,13.16,1,N,3
22,161840.0,ALUGUEL,1.0,PESSOAL,30940.0,13.22,0,S,3
26,247520.0,HIPOTECA,7.0,PAGAMENTO DE DIVIDAS,17136.0,10.51,1,N,3
25,190400.0,ALUGUEL,1.0,PAGAMENTO DE DIVIDAS,30940.0,11.89,1,N,4
26,190876.0,ALUGUEL,3.0,INVESTIMENTO,30940.0,,1,N,4
21,190952.16,ALUGUEL,2.0,INVESTIMENTO,30940.0,5.79,1,N,3
24,247520.0,HIPOTECA,8.0,PESSOAL,23800.0,8.32,1,N,2
22,247520.0,HIPOTECA,0.0,EDUCAÇÃO,30464.0,11.34,1,S,4
22,168147.0,ALUGUEL,2.0,REFORMA,30940.0,15.95,0,N,2
20,199920.0,ALUGUEL,4.0,INVESTIMENTO,30940.0,11.71,1,N,2
25,199920.0,ALUGUEL,2.0,MÉDICO,30940.0,13.49,1,S,3
23,171360.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,30940.0,17.49,0,S,2
22,199920.0,ALUGUEL,2.0,EDUCAÇÃO,30940.0,5.99,1,N,2
23,199920.0,ALUGUEL,2.0,PESSOAL,30940.0,10.37,1,N,3
25,248281.6,HIPOTECA,5.0,REFORMA,8330.0,11.89,1,N,2
23,248357.76,HIPOTECA,3.0,EDUCAÇÃO,35700.0,10.59,1,N,3
21,204680.0,ALUGUEL,5.0,EDUCAÇÃO,30940.0,12.73,1,N,3
23,248710.0,HIPOTECA,2.0,INVESTIMENTO,22610.0,13.35,1,S,4
23,212886.24,ALUGUEL,7.0,INVESTIMENTO,30940.0,10.96,1,N,3
21,214200.0,ALUGUEL,3.0,INVESTIMENTO,30940.0,10.74,1,N,2
26,217056.0,ALUGUEL,2.0,MÉDICO,30940.0,10.99,1,N,4
22,220483.2,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,71400.0,12.86,0,S,4
23,249233.6,HIPOTECA,,INVESTIMENTO,71400.0,16.49,1,S,2
22,221340.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,45220.0,12.69,0,N,4
22,249900.0,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,19040.0,10.65,1,N,4
22,214257.12,ALUGUEL,6.0,MÉDICO,30940.0,13.99,0,N,2
22,249900.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,38080.0,15.23,1,N,3
23,221340.0,HIPOTECA,1.0,MÉDICO,23800.0,7.49,0,N,3
22,252280.0,ALUGUEL,2.0,EDUCAÇÃO,30940.0,10.65,1,N,4
21,263723.04,ALUGUEL,5.0,PAGAMENTO DE DIVIDAS,30940.0,13.98,1,N,4
22,280840.0,ALUGUEL,2.0,EDUCAÇÃO,30940.0,10.95,1,N,3
26,249900.0,HIPOTECA,0.0,PESSOAL,72590.0,9.63,1,N,2
25,249900.0,HIPOTECA,9.0,REFORMA,33320.0,5.79,1,N,4
22,285600.0,ALUGUEL,3.0,PESSOAL,30940.0,9.25,1,N,2
25,249900.0,HIPOTECA,4.0,PAGAMENTO DE DIVIDAS,42840.0,7.88,1,N,4
21,297342.92,ALUGUEL,0.0,MÉDICO,30940.0,,1,N,4
22,300884.36,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,30940.0,11.86,1,N,2
25,314160.0,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,30940.0,10.25,1,N,3
22,250299.84,HIPOTECA,2.0,PESSOAL,30464.0,14.54,1,N,4
25,222030.2,HIPOTECA,9.0,PESSOAL,9520.0,12.69,0,N,3
23,333200.0,ALUGUEL,6.0,INVESTIMENTO,30940.0,13.23,1,N,3
25,345576.0,ALUGUEL,5.0,REFORMA,30940.0,7.74,1,N,2
24,347480.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,30940.0,,1,N,4
26,250852.0,HIPOTECA,7.0,PESSOAL,19040.0,7.4,1,N,3
22,250852.0,HIPOTECA,2.0,EDUCAÇÃO,23800.0,9.63,1,N,4
25,250871.04,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,52360.0,8.94,1,N,3
24,251037.64,HIPOTECA,8.0,REFORMA,38080.0,9.38,1,N,2
23,251232.8,HIPOTECA,2.0,PESSOAL,38080.0,7.51,1,N,2
25,357000.0,ALUGUEL,2.0,EDUCAÇÃO,30940.0,13.57,1,S,2
23,251328.0,HIPOTECA,7.0,EDUCAÇÃO,12495.0,11.71,1,N,3
23,380800.0,ALUGUEL,6.0,INVESTIMENTO,30940.0,7.51,1,N,3
23,399840.0,ALUGUEL,4.0,INVESTIMENTO,30940.0,,1,N,3
25,399840.0,ALUGUEL,4.0,EDUCAÇÃO,30940.0,11.89,1,N,4
24,251328.0,HIPOTECA,8.0,PAGAMENTO DE DIVIDAS,17136.0,7.9,1,N,3
25,406008.96,ALUGUEL,7.0,PAGAMENTO DE DIVIDAS,30940.0,12.98,1,S,4
25,222768.0,HIPOTECA,0.0,MÉDICO,28560.0,5.42,0,N,4
22,251328.0,HIPOTECA,5.0,INVESTIMENTO,19040.0,10.99,1,N,2
22,251328.0,PRÓPRIO,5.0,EDUCAÇÃO,22848.0,17.49,1,S,3
24,436492.0,ALUGUEL,1.0,EDUCAÇÃO,30940.0,9.88,1,N,3
23,437920.0,ALUGUEL,0.0,PESSOAL,30940.0,8.0,1,N,2
22,251328.0,PRÓPRIO,,MÉDICO,33320.0,6.99,1,N,4
24,452200.0,ALUGUEL,8.0,PESSOAL,30940.0,8.49,1,N,2
26,251328.0,HIPOTECA,10.0,MÉDICO,9163.0,6.76,1,N,4
22,251328.0,HIPOTECA,6.0,PESSOAL,33320.0,6.76,1,N,2
24,251328.0,HIPOTECA,8.0,EDUCAÇÃO,19040.0,7.88,1,N,4
22,251328.0,HIPOTECA,6.0,PESSOAL,28560.0,13.98,1,S,3
22,223720.0,ALUGUEL,0.0,INVESTIMENTO,31178.0,10.65,1,N,2
23,214200.0,ALUGUEL,2.0,MÉDICO,31297.0,8.0,1,N,4
24,409360.0,ALUGUEL,8.0,EDUCAÇÃO,31297.0,6.99,1,N,3
24,102816.0,ALUGUEL,0.0,EDUCAÇÃO,31416.0,12.68,0,S,4
26,222768.0,HIPOTECA,0.0,MÉDICO,23800.0,12.87,0,N,4
23,104186.88,ALUGUEL,8.0,EDUCAÇÃO,31416.0,11.11,1,N,2
26,138040.0,ALUGUEL,11.0,EDUCAÇÃO,31416.0,,1,N,3
24,142800.0,ALUGUEL,2.0,REFORMA,31416.0,13.06,0,N,2
22,142819.04,ALUGUEL,6.0,MÉDICO,31416.0,10.33,1,N,2
23,165648.0,ALUGUEL,6.0,EDUCAÇÃO,31416.0,7.49,1,N,3
26,166600.0,ALUGUEL,0.0,MÉDICO,31416.0,8.59,1,N,4
25,171360.0,ALUGUEL,1.0,MÉDICO,31416.0,11.49,1,N,4
25,252280.0,PRÓPRIO,4.0,REFORMA,34272.0,9.91,1,N,3
22,185640.0,ALUGUEL,3.0,MÉDICO,31416.0,,1,N,2
25,252280.0,HIPOTECA,4.0,REFORMA,28560.0,6.62,1,N,3
26,195160.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,31416.0,13.85,1,S,4
26,195160.0,ALUGUEL,1.0,PAGAMENTO DE DIVIDAS,31416.0,8.0,1,N,2
25,199920.0,ALUGUEL,2.0,MÉDICO,31416.0,10.65,1,N,4
22,199148.88,ALUGUEL,0.0,MÉDICO,31416.0,16.89,0,N,3
23,228480.0,ALUGUEL,3.0,EDUCAÇÃO,31416.0,11.11,1,N,2
26,252280.0,PRÓPRIO,2.0,REFORMA,11900.0,9.91,1,N,2
23,247520.0,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,31416.0,7.49,1,N,3
24,252280.0,HIPOTECA,8.0,REFORMA,38080.0,6.03,1,N,2
25,223720.0,HIPOTECA,9.0,EDUCAÇÃO,57120.0,6.62,0,N,2
22,252280.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,4760.0,15.27,1,S,4
24,247520.0,ALUGUEL,3.0,REFORMA,31416.0,,1,N,3
21,252280.0,PRÓPRIO,5.0,MÉDICO,14280.0,7.51,1,N,4
26,252280.0,HIPOTECA,10.0,MÉDICO,54740.0,14.65,1,N,4
26,257040.0,ALUGUEL,2.0,PESSOAL,31416.0,11.97,1,S,4
22,285600.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,31416.0,10.59,1,N,2
25,252280.0,HIPOTECA,9.0,INVESTIMENTO,51408.0,7.51,1,N,2
22,285600.0,ALUGUEL,4.0,PESSOAL,31416.0,10.99,1,N,2
26,252280.0,HIPOTECA,3.0,REFORMA,13328.0,6.03,1,N,4
22,304640.0,ALUGUEL,5.0,MÉDICO,31416.0,8.9,1,N,3
26,252280.0,HIPOTECA,10.0,INVESTIMENTO,57120.0,5.99,1,N,4
22,252280.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,23919.0,7.49,1,N,3
23,333200.0,ALUGUEL,3.0,INVESTIMENTO,31416.0,12.84,1,S,3
26,252280.0,PRÓPRIO,3.0,INVESTIMENTO,28560.0,9.99,1,N,2
25,461720.0,ALUGUEL,0.0,INVESTIMENTO,31416.0,,1,N,2
25,484934.52,ALUGUEL,9.0,INVESTIMENTO,31416.0,10.99,1,N,2
25,252280.0,HIPOTECA,9.0,INVESTIMENTO,58905.0,13.49,1,S,3
24,252280.0,HIPOTECA,4.0,INVESTIMENTO,71400.0,,1,N,2
22,252280.0,HIPOTECA,6.0,INVESTIMENTO,34986.0,14.79,1,S,4
25,62832.0,ALUGUEL,0.0,PAGAMENTO DE DIVIDAS,31535.0,8.63,0,N,3
23,79968.0,ALUGUEL,7.0,EDUCAÇÃO,31535.0,6.03,0,N,3
21,133280.0,ALUGUEL,2.0,PAGAMENTO DE DIVIDAS,31535.0,13.06,0,N,2
22,223720.0,HIPOTECA,6.0,MÉDICO,114240.0,10.37,0,N,4
26,133280.0,ALUGUEL,8.0,EDUCAÇÃO,31535.0,12.92,1,N,2
24,252280.0,HIPOTECA,8.0,INVESTIMENTO,32606.0,6.92,1,N,2
22,252280.0,HIPOTECA,6.0,PESSOAL,23800.0,5.42,1,N,3
24,238000.0,ALUGUEL,3.0,MÉDICO,31535.0,11.22,1,N,2
24,252280.0,HIPOTECA,8.0,REFORMA,47600.0,14.91,1,N,4
24,271796.0,ALUGUEL,3.0,INVESTIMENTO,31535.0,11.22,1,S,4
25,161840.0,ALUGUEL,0.0,INVESTIMENTO,31654.0,8.9,1,N,3
24,266560.0,ALUGUEL,2.0,INVESTIMENTO,31654.0,12.69,1,N,2
21,252280.0,HIPOTECA,5.0,INVESTIMENTO,85680.0,13.8,1,S,3
22,344247.96,ALUGUEL,6.0,PESSOAL,31654.0,,1,N,4
22,57120.0,ALUGUEL,0.0,EDUCAÇÃO,31892.0,7.66,0,N,4
21,102816.0,ALUGUEL,,PAGAMENTO DE DIVIDAS,31892.0,6.92,0,N,4
23,118980.96,ALUGUEL,0.0,EDUCAÇÃO,31892.0,13.8,1,S,3
22,252280.0,HIPOTECA,4.0,INVESTIMENTO,31416.0,14.46,1,S,4
26,252280.0,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,38080.0,,1,N,2
22,131376.0,ALUGUEL,0.0,INVESTIMENTO,31892.0,15.31,0,N,3
22,171598.0,ALUGUEL,2.0,PESSOAL,31892.0,14.11,0,S,4
22,252280.0,HIPOTECA,6.0,INVESTIMENTO,38080.0,16.82,1,N,4
22,228480.0,ALUGUEL,3.0,PAGAMENTO DE DIVIDAS,31892.0,11.99,1,N,3
22,343691.04,ALUGUEL,2.0,PESSOAL,31892.0,13.47,1,N,3
26,252280.0,HIPOTECA,9.0,PAGAMENTO DE DIVIDAS,38080.0,7.88,1,N,2
23,404600.0,ALUGUEL,5.0,MÉDICO,31892.0,15.23,1,S,2
23,223720.0,HIPOTECA,7.0,MÉDICO,76160.0,14.35,0,S,3
22,252280.0,HIPOTECA,6.0,PAGAMENTO DE DIVIDAS,36890.0,7.14,1,N,4
21,252280.0,PRÓPRIO,5.0,PESSOAL,68544.0,11.36,1,N,3
22,252280.0,HIPOTECA,4.0,PESSOAL,38080.0,16.07,1,S,4
23,333200.0,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,32011.0,6.62,1,N,2
26,195160.0,ALUGUEL,4.0,EDUCAÇÃO,32130.0,5.99,1,N,3
25,199920.0,ALUGUEL,2.0,MÉDICO,32130.0,17.27,0,N,2
25,357000.0,ALUGUEL,9.0,INVESTIMENTO,32249.0,7.9,1,N,4
26,252280.0,PRÓPRIO,8.0,PESSOAL,76160.0,10.25,1,N,2
24,252280.0,PRÓPRIO,3.0,REFORMA,46648.0,7.51,1,N,4
23,131376.0,ALUGUEL,6.0,EDUCAÇÃO,32368.0,8.9,1,N,3
22,252280.0,PRÓPRIO,7.0,INVESTIMENTO,10710.0,10.62,1,N,3
22,132328.0,ALUGUEL,3.0,MÉDICO,32368.0,8.49,1,N,3
24,252280.0,PRÓPRIO,8.0,MÉDICO,15946.0,6.76,1,N,2
25,137088.0,ALUGUEL,8.0,EDUCAÇÃO,32368.0,9.63,1,N,3
22,138611.19999999998,ALUGUEL,1.0,INVESTIMENTO,32368.0,10.59,1,N,2
22,252280.0,HIPOTECA,6.0,EDUCAÇÃO,47600.0,17.39,1,N,3
24,145180.0,ALUGUEL,2.0,EDUCAÇÃO,32368.0,21.74,0,S,3
22,176120.0,ALUGUEL,6.0,PESSOAL,32368.0,7.14,1,N,2
22,252280.0,HIPOTECA,7.0,EDUCAÇÃO,11900.0,7.4,1,N,3
25,252280.0,HIPOTECA,2.0,INVESTIMENTO,51170.0,11.14,1,N,2
25,252280.0,HIPOTECA,10.0,MÉDICO,76160.0,12.53,1,N,2
22,149940.0,ALUGUEL,1.0,INVESTIMENTO,32368.0,14.11,0,N,2
24,181413.12,ALUGUEL,2.0,PESSOAL,32368.0,7.68,1,N,3
24,252280.0,HIPOTECA,0.0,REFORMA,34272.0,14.42,1,N,3
22,196092.96,ALUGUEL,6.0,PESSOAL,32368.0,11.59,1,S,2
21,214200.0,ALUGUEL,1.0,PESSOAL,32368.0,5.79,1,N,3
24,252280.0,HIPOTECA,1.0,EDUCAÇÃO,30464.0,13.67,1,N,2
23,218960.0,ALUGUEL,2.0,INVESTIMENTO,32368.0,15.65,0,S,4
23,223015.52,ALUGUEL,3.0,REFORMA,32368.0,10.65,0,N,2
22,252280.0,HIPOTECA,0.0,PAGAMENTO DE DIVIDAS,19040.0,10.39,1,N,2
26,252280.0,ALUGUEL,4.0,EDUCAÇÃO,32368.0,9.91,1,N,4
21,252280.0,HIPOTECA,0.0,PESSOAL,57120.0,13.24,1,N,2
24,252299.04,HIPOTECA,6.0,INVESTIMENTO,99960.0,10.65,1,N,4
25,252299.04,HIPOTECA,3.0,INVESTIMENTO,22848.0,5.42,1,N,2
26,252299.04,HIPOTECA,3.0,PAGAMENTO DE DIVIDAS,23800.0,10.0,1,N,4
24,257040.0,ALUGUEL,8.0,REFORMA,32368.0,10.59,1,N,3
23,252299.04,HIPOTECA,7.0,PESSOAL,47600.0,5.79,1,N,3
24,252299.04,HIPOTECA,1.0,PAGAMENTO DE DIVIDAS,11424.0,10.36,1,N,2
25,252299.04,PRÓPRIO,9.0,EDUCAÇÃO,9520.0,10.75,1,N,4
23,228480.0,ALUGUEL,0.0,PESSOAL,32368.0,6.54,0,N,4
22,252299.04,HIPOTECA,6.0,EDUCAÇÃO,7140.0,13.79,1,N,2
23,261800.0,ALUGUEL,1.0,INVESTIMENTO,32368.0,11.49,1,N,2
22,261800.0,ALUGUEL,2.0,EDUCAÇÃO,32368.0,11.99,1,N,2
24,285600.0,ALUGUEL,0.0,INVESTIMENTO,32368.0,7.51,1,N,2
22,312732.0,ALUGUEL,7.0,PESSOAL,32368.0,10.37,1,N,3
26,252756.0,PRÓPRIO,10.0,INVESTIMENTO,61880.0,7.9,1,N,3
25,323699.04,ALUGUEL,8.0,PAGAMENTO DE DIVIDAS,32368.0,8.49,1,N,4
22,252870.24,HIPOTECA,4.0,EDUCAÇÃO,30940.0,13.61,1,N,3
23,224424.48,HIPOTECA,3.0,MÉDICO,119000.0,7.49,0,N,3
26,253017.8,HIPOTECA,10.0,MÉDICO,19040.0,6.76,1,N,3
23,253041.6,HIPOTECA,,PAGAMENTO DE DIVIDAS,33320.0,7.49,1,N,3
24,253155.84,HIPOTECA,8.0,PESSOAL,64260.0,10.99,1,N,4
25,333200.0,ALUGUEL,5.0,REFORMA,32368.0,5.42,1,N,2
22,367386.32,ALUGUEL,6.0,EDUCAÇÃO,32368.0,13.22,1,N,3
25,457198.0,ALUGUEL,9.0,MÉDICO,30940.0,14.61,0,N,2
23,119000.0,ALUGUEL,4.0,PAGAMENTO DE DIVIDAS,30821.0,9.91,1,N,3
25,252280.0,ALUGUEL,1.0,PESSOAL,30821.0,10.59,1,N,4
23,380800.0,ALUGUEL,4.0,PESSOAL,30821.0,6.99,0,N,3
26,225433.6,HIPOTECA,10.0,REFORMA,28560.0,14.61,0,S,3
22,139758.36,ALUGUEL,4.0,REFORMA,30702.0,,0,N,3
26,254184.0,PRÓPRIO,3.0,EDUCAÇÃO,64736.0,10.99,1,N,4
25,147560.0,ALUGUEL,1.0,REFORMA,30702.0,14.42,0,S,3
25,254569.56,PRÓPRIO,4.0,EDUCAÇÃO,71400.0,6.03,1,N,3
24,333200.0,ALUGUEL,0.0,MÉDICO,30583.0,13.72,1,N,2
23,254660.0,HIPOTECA,,PAGAMENTO DE DIVIDAS,9520.0,9.62,1,N,4
21,95200.0,ALUGUEL,4.0,PESSOAL,30464.0,10.99,0,N,3
22,114240.0,ALUGUEL,3.0,EDUCAÇÃO,30464.0,,1,S,3
21,114240.0,ALUGUEL,0.0,EDUCAÇÃO,30464.0,10.95,1,N,3
23,119000.0,ALUGUEL,0.0,EDUCAÇÃO,30464.0,12.84,1,N,3
24,125664.0,ALUGUEL,2.0,MÉDICO,30464.0,10.37,1,N,3
24,133280.0,ALUGUEL,3.0,INVESTIMENTO,30464.0,14.75,1,N,2
22,138040.0,ALUGUEL,0.0,EDUCAÇÃO,30464.0,,1,S,4
25,138611.19999999998,ALUGUEL,0.0,REFORMA,30464.0,16.29,0,N,2
23,142800.0,ALUGUEL,2.0,EDUCAÇÃO,30464.0,6.99,1,N,4
26,255112.2,HIPOTECA,3.0,PESSOAL,28560.0,7.88,1,N,2
22,142800.0,ALUGUEL,,REFORMA,30464.0,15.99,0,N,2
23,142800.0,ALUGUEL,3.0,INVESTIMENTO,30464.0,,1,S,3
23,142800.0,ALUGUEL,2.0,MÉDICO,30464.0,,1,N,3
23,255440.64,HIPOTECA,7.0,EDUCAÇÃO,71400.0,10.75,1,N,4
21,255535.84,HIPOTECA,5.0,EDUCAÇÃO,76160.0,15.65,1,S,4
22,142800.0,ALUGUEL,1.0,PAGAMENTO DE DIVIDAS,30464.0,16.0,0,N,3
23,255726.24,HIPOTECA,7.0,EDUCAÇÃO,40936.0,6.03,1,N,3
25,255811.92,HIPOTECA,9.0,REFORMA,51170.0,5.79,1,N,2
